category,phrase,n_yes,n_no,score,new_yield,pct_device_cpe,sample_cves,sample_descriptions
streaming,flood,3,0,5.838,326,0.488,CVE-2000-0692|CVE-2000-1045|CVE-2000-0980,"ISS RealSecure 3.2.1 and 3.2.2 allows remote attackers to cause a denial of service via a flood of fragmented packets with the SYN flag set.|nss_ldap earlier than 121, when run with nscd (name service caching daemon), allows remote attackers to cause a denial of service via a flood of LDAP |NMPI (Name Management Protocol on IPX) listener in Microsoft NWLink does not properly filter packets from a broadcast address, which allows remote att"
streaming,privileged context,7,0,18.956,319,0.903,CVE-2006-2777|CVE-2006-3809|CVE-2012-1942,"Unspecified vulnerability in Mozilla Firefox before 1.5.0.4 and SeaMonkey before 1.0.2 allows remote attackers to execute arbitrary code by using the |Mozilla Firefox before 1.5.0.5, Thunderbird before 1.5.0.5, and SeaMonkey before 1.0.3 allows scripts with the UniversalBrowserRead privilege to gain |The Mozilla Updater and Windows Updater Service in Mozilla Firefox 12.0, Thunderbird 12.0, and SeaMonkey 2.9 on Windows allow local users to gain priv"
streaming,el,5,0,11.989,222,0.613,CVE-2005-1600|CVE-2009-1275|CVE-2010-2086,"A ""mathematical flaw"" in the implementation of the El Gamal signature algorithm for LibTomCrypt 1.0 to 1.0.2 allows attackers to generate valid signat|Apache Tiles 2.1 before 2.1.2, as used in Apache Struts and other products, evaluates Expression Language (EL) expressions twice in certain circumstan|Apache MyFaces 1.1.7 and 1.2.8, as used in IBM WebSphere Application Server and other applications, does not properly handle an unencrypted view state"
streaming,privileged context or,5,0,11.989,201,1.0,CVE-2015-7068|CVE-2015-7109|CVE-2015-7111,"IOKit SCSI in Apple iOS before 9.2, OS X before 10.11.2, tvOS before 9.1, and watchOS before 2.1 allows attackers to execute arbitrary code in a privi|IOAcceleratorFamily in Apple OS X before 10.11.2 and tvOS before 9.1 allows attackers to execute arbitrary code in a privileged context or cause a den|The IOHIDFamily API in Apple iOS before 9.2, OS X before 10.11.2, tvOS before 9.1, and watchOS before 2.1 allows attackers to execute arbitrary code i"
streaming,shield,8,0,22.666,88,0.352,CVE-2006-2587|CVE-2010-2702|CVE-2016-6916,"Buffer overflow in the WebTool HTTP server component in (1) PunkBuster before 1.229, as used by multiple products including (2) America's Army 1.228 a|Buffer overflow in the UGameEngine::UpdateConnectingMessage function in the Unreal engine 1, 2, and 2.5, as used in multiple games including Unreal To|Integer overflow in nvhost_job.c in the NVIDIA video driver for Android, Shield TV before OTA 3.3, Shield Table before OTA 4.4, and Shield Table TK1 b"
streaming,security component,4,0,8.789,76,0.118,CVE-2009-1172|CVE-2009-1174|CVE-2009-1901,"The JAX-RPC WS-Security runtime in the Web Services Security component in IBM WebSphere Application Server (WAS) 6.1 before 6.1.0.23 and 7.0 before 7.|The Web Services Security component in IBM WebSphere Application Server (WAS) 6.0.2 before 6.0.2.35 and 7.0 before 7.0.0.3 has an unspecified ""securit|The Security component in IBM WebSphere Application Server (WAS) 6.0.2 before 6.0.2.35 permits ""non-standard http methods,"" which has unknown impact a"
streaming,shield tv,8,0,22.666,19,1.0,CVE-2016-6916|CVE-2016-6917|CVE-2016-6915,"Integer overflow in nvhost_job.c in the NVIDIA video driver for Android, Shield TV before OTA 3.3, Shield Table before OTA 4.4, and Shield Table TK1 b|Buffer overflow in nvhost_job.c in the NVIDIA video driver for Android, Shield TV before OTA 3.3, Shield Table before OTA 4.4, and Shield Table TK1 be|Stack-based buffer overflow in nvhost_job.c in the NVIDIA video driver for Android, Shield TV before OTA 3.3, Shield Table before OTA 4.4, and Shield "
streaming,tvs,4,0,8.789,13,0.154,CVE-2010-3128|CVE-2017-6791|CVE-2018-16706,"Untrusted search path vulnerability in TeamViewer 5.0.8703 and earlier allows local users, and possibly remote attackers, to execute arbitrary code an|A vulnerability in the Trust Verification Service (TVS) of Cisco Unified Communications Manager could allow an unauthenticated, remote attacker to cau|LG SuperSign CMS allows TVs to be rebooted remotely without authentication via a direct HTTP request to /qsr_server/device/reboot on port 9080."
streaming,el capitan,5,0,11.989,11,1.0,CVE-2018-4390|CVE-2018-4391|CVE-2017-13889,"An inconsistent user interface issue was addressed with improved state management. This issue is fixed in macOS High Sierra 10.13.1, Security Update 2|An inconsistent user interface issue was addressed with improved state management. This issue is fixed in macOS High Sierra 10.13.1, Security Update 2|In macOS High Sierra before 10.13.3, Security Update 2018-001 Sierra, and Security Update 2018-001 El Capitan, a logic error existed in the validation"
streaming,capitan,5,0,11.989,11,1.0,CVE-2018-4390|CVE-2018-4391|CVE-2017-13889,"An inconsistent user interface issue was addressed with improved state management. This issue is fixed in macOS High Sierra 10.13.1, Security Update 2|An inconsistent user interface issue was addressed with improved state management. This issue is fixed in macOS High Sierra 10.13.1, Security Update 2|In macOS High Sierra before 10.13.3, Security Update 2018-001 Sierra, and Security Update 2018-001 El Capitan, a logic error existed in the validation"
streaming,2018-001,3,0,5.838,9,0.778,CVE-2018-4187|CVE-2018-4220|CVE-2019-8550,"An issue was discovered in certain Apple products. iOS before 11.3.1 is affected. macOS before 10.13.4 Security Update 2018-001 is affected. The issue|An issue was discovered in certain Apple products. Swift before 4.1.1 Security Update 2018-001 is affected. The issue involves the ""Swift for Ubuntu"" |An issue existed in the pausing of FaceTime video. The issue was resolved with improved logic. This issue is fixed in iOS 12.2, macOS Mojave 10.14.4, "
streaming,update 2018-001,3,0,5.838,8,0.875,CVE-2018-4187|CVE-2018-4220|CVE-2019-8550,"An issue was discovered in certain Apple products. iOS before 11.3.1 is affected. macOS before 10.13.4 Security Update 2018-001 is affected. The issue|An issue was discovered in certain Apple products. Swift before 4.1.1 Security Update 2018-001 is affected. The issue involves the ""Swift for Ubuntu"" |An issue existed in the pausing of FaceTime video. The issue was resolved with improved logic. This issue is fixed in iOS 12.2, macOS Mojave 10.14.4, "
streaming,security update 2018-001,3,0,5.838,8,0.875,CVE-2018-4187|CVE-2018-4220|CVE-2019-8550,"An issue was discovered in certain Apple products. iOS before 11.3.1 is affected. macOS before 10.13.4 Security Update 2018-001 is affected. The issue|An issue was discovered in certain Apple products. Swift before 4.1.1 Security Update 2018-001 is affected. The issue involves the ""Swift for Ubuntu"" |An issue existed in the pausing of FaceTime video. The issue was resolved with improved logic. This issue is fixed in iOS 12.2, macOS Mojave 10.14.4, "
streaming,photo sharing,4,0,8.789,4,0.25,CVE-2012-0268|CVE-2017-15979|CVE-2019-10886,"Integer overflow in the CYImage::LoadJPG method in YImage.dll in Yahoo! Messenger before 11.5.0.155, when photo sharing is enabled, might allow remote|Shareet - Photo Sharing Social Network 1.0 allows SQL Injection via the photo parameter.|An incorrect access control exists in the Sony Photo Sharing Plus application in the firmware before PKG6.5629 version (for the X7500D TV and other ap"
streaming,experience prior,5,0,11.989,2,0.0,CVE-2018-6261|CVE-2018-6262,"NVIDIA GeForce Experience prior to 3.15 contains a vulnerability when GameStream is enabled which sets incorrect permissions on a file, which may to c|NVIDIA GeForce Experience prior to 3.15 contains a vulnerability when GameStream is enabled where limited sensitive user information may be available "
streaming,sharing plus,4,0,8.789,1,1.0,CVE-2019-10886,An incorrect access control exists in the Sony Photo Sharing Plus application in the firmware before PKG6.5629 version (for the X7500D TV and other ap
streaming,photo sharing plus,4,0,8.789,1,1.0,CVE-2019-10886,An incorrect access control exists in the Sony Photo Sharing Plus application in the firmware before PKG6.5629 version (for the X7500D TV and other ap
streaming,fire tv,4,0,8.789,1,1.0,CVE-2024-27350,Amazon Fire OS 7 before 7.6.6.9 and 8 before 8.1.0.3 allows Fire TV applications to establish local ADB (Android Debug Bridge) connections. NOTE: some
streaming,affected tvos before,25,0,98.296,0,0.0,,
streaming,affected tvos,25,0,98.296,0,0.0,,
streaming,affected itunes before,5,0,11.989,0,0.0,,
streaming,affected itunes,5,0,11.989,0,0.0,,
streaming,tv experience prior,5,0,11.989,0,0.0,,
streaming,shield tv experience,5,0,11.989,0,0.0,,
streaming,tv experience,5,0,11.989,0,0.0,,
streaming,bravia tv,4,0,8.789,0,0.0,,
streaming,smart tvs,4,0,8.789,0,0.0,,
streaming,security component it,3,0,5.838,0,0.0,,
streaming,involves the security,3,0,5.838,0,0.0,,
thermostat,connect,3,0,5.838,3249,0.3,CVE-2000-0543|CVE-2000-0659|CVE-2000-0563,The command port for PGP Certificate Server 2.5.0 and 2.5.1 allows remote attackers to cause a denial of service if their hostname does not have a rev|Buffer overflow in AnalogX proxy server 4.04 and earlier allows remote attackers to cause a denial of service via a long user ID in a SOCKS4 CONNECT r|The URLConnection function in MacOS Runtime Java (MRJ) 2.1 and earlier and the Microsoft virtual machine (VM) for MacOS allows a malicious web site op
thermostat,setup,3,0,5.838,2257,0.36,CVE-2000-0650|CVE-2002-0084|CVE-2002-0317,"The default installation of VirusScan 4.5 and NetShield 4.5 has insecure permissions for the registry key that identifies the AutoUpgrade directory, w|Buffer overflow in the fscache_setup function of cachefsd in Solaris 2.6, 7, and 8 allows local users to gain root privileges via a long mount argumen|Gator ActiveX component (IEGator.dll) 3.0.6.1 allows remote web sites to install arbitrary software by specifying a Trojan Gator installation file (se"
thermostat,actor,3,0,5.838,2203,0.281,CVE-2003-1188|CVE-2014-7605|CVE-2016-9367,"Unichat allows remote attackers to cause a denial of service (crash) by adding extra chat characters (avatars) and logging in to a chat room, as demon|The Actors Key (aka com.conduit.app_f83daeb6861b401bb103c33ea4210029.app) application 1.6.24.477 for Android does not verify X.509 certificates from S|An issue was discovered in Moxa NPort 5110 versions prior to 2.6, NPort 5130/5150 Series versions prior to 3.6, NPort 5200 Series versions prior to 2."
thermostat,lite,3,0,5.838,1391,0.136,CVE-2000-0688|CVE-2000-0689|CVE-2001-0086,"Subscribe Me LITE does not properly authenticate attempts to change the administrator password, which allows remote attackers to gain privileges for t|Account Manager LITE does not properly authenticate attempts to change the administrator password, which allows remote attackers to gain privileges fo|CGI Script Center Subscribe Me LITE 2.0 and earlier allows remote attackers to delete arbitrary mailing list users without authentication by directly "
thermostat,threat,3,0,5.838,1281,0.437,CVE-2004-0079|CVE-2004-0081|CVE-2004-0112,"The do_change_cipher_spec function in OpenSSL 0.9.6c to 0.9.6k, and 0.9.7a to 0.9.7c, allows remote attackers to cause a denial of service (crash) via|OpenSSL 0.9.6 before 0.9.6d does not properly handle unknown message types, which allows remote attackers to cause a denial of service (infinite loop)|The SSL/TLS handshaking code in OpenSSL 0.9.7a, 0.9.7b, and 0.9.7c, when using Kerberos ciphersuites, does not properly check the length of Kerberos t"
thermostat,wifi,4,1,4.394,1236,0.807,CVE-2007-5938|CVE-2008-1269|CVE-2014-8243,"The iwl_set_rate function in compatible/iwl3945-base.c in iwlwifi 1.1.21 and earlier dereferences an iwl_get_hw_mode return value without checking for|cp06_wifi_m_nocifr.cgi in the admin panel on the Alice Gate 2 Plus Wi-Fi router does not verify authentication credentials, which allows remote attack|Linksys SMART WiFi firmware on EA2700 and EA3500 devices; before 2.1.41 build 162351 on E4200v2 and EA4500 devices; before 1.1.41 build 162599 on EA62"
thermostat,radio,3,0,5.838,360,0.533,CVE-2006-3990|CVE-2007-5755|CVE-2008-0548,"Multiple PHP remote file inclusion vulnerabilities in Paul M. Jones Savant2, possibly when used with the com_mtree component for Mambo and Joomla!, al|Multiple stack-based buffer overflows in the AOL AmpX ActiveX control in AmpX.dll 2.6.1.11 in AOL Radio allow remote attackers to execute arbitrary co|Steamcast 0.9.75 and earlier allows remote attackers to cause a denial of service (daemon crash) via a large integer in the Content-Length HTTP header"
thermostat,threat actor,3,0,5.838,222,0.216,CVE-2018-10619|CVE-2018-14821|CVE-2018-14827,"An unquoted search path or element in RSLinx Classic Versions 3.90.01 and prior and FactoryTalk Linx Gateway Versions 3.90.00 and prior may allow an a|Rockwell Automation RSLinx Classic Versions 4.00.01 and prior. This vulnerability may allow a remote, unauthenticated threat actor to intentionally se|Rockwell Automation RSLinx Classic Versions 4.00.01 and prior. A remote, unauthenticated threat actor may intentionally send specially crafted Etherne"
